Time,RPM,MPH,Throttle,Load,Fuel Status
16:44:56.870728,714,0.0,14.5098039216,23.5294117647,0200
16:44:57.120718,716,0.0,14.5098039216,23.137254902,0200
16:44:57.345788,713,0.0,14.5098039216,22.7450980392,0200
16:44:57.595741,721,0.0,14.5098039216,22.3529411765,0200
16:44:57.845710,727,0.0,14.5098039216,22.3529411765,0200
16:44:58.75709,726,0.0,14.5098039216,21.9607843137,0200
16:44:58.309447,732,0.0,14.5098039216,21.9607843137,0200
16:44:58.545886,736,0.0,14.5098039216,21.9607843137,0200
16:44:58.795862,738,0.0,14.5098039216,21.9607843137,0200
16:44:59.52049,737,0.0,14.5098039216,21.9607843137,0200
16:44:59.331977,727,0.0,14.5098039216,21.9607843137,0200
16:44:59.587027,729,0.0,14.5098039216,21.9607843137,0200
16:44:59.861969,728,0.0,14.5098039216,21.9607843137,0200
16:45:0.145892,725,0.0,14.5098039216,21.9607843137,0200
16:45:0.403281,730,0.0,14.5098039216,22.3529411765,0200
16:45:0.659538,721,0.0,14.5098039216,22.3529411765,0200
16:45:0.908448,725,0.0,14.5098039216,22.3529411765,0200
16:45:1.151945,726,0.0,14.5098039216,22.3529411765,0200
16:45:1.412090,730,0.0,14.5098039216,22.3529411765,0200
16:45:1.666963,735,0.0,14.5098039216,22.3529411765,0200
16:45:1.898227,731,0.0,14.5098039216,22.3529411765,0200
16:45:2.152049,733,0.0,14.5098039216,22.3529411765,0200
16:45:2.400881,737,0.0,14.5098039216,22.3529411765,0200
16:45:2.650923,730,0.0,14.5098039216,22.3529411765,0200
16:45:2.890752,725,0.0,14.5098039216,22.3529411765,0200
16:45:3.138280,715,0.0,14.5098039216,22.7450980392,0200
16:45:3.388245,714,0.0,14.5098039216,22.7450980392,0200
16:45:3.620793,716,0.0,14.5098039216,22.3529411765,0200
16:45:3.870741,725,0.0,14.5098039216,22.3529411765,0200
16:45:4.128320,726,0.0,14.5098039216,22.3529411765,0200
16:45:4.358282,727,0.0,14.5098039216,22.3529411765,0200
16:45:4.615765,735,0.0,14.5098039216,22.3529411765,0200
16:45:4.899504,732,0.0,14.5098039216,21.9607843137,0200
16:45:5.128280,732,0.0,14.5098039216,21.9607843137,0200
16:45:5.378344,735,0.0,14.5098039216,21.9607843137,0200
16:45:5.578264,727,0.0,14.5098039216,21.9607843137,0200
16:45:5.810772,725,0.0,14.5098039216,21.9607843137,0200
16:45:6.64497,726,0.0,14.5098039216,21.9607843137,0200
16:45:6.299497,724,0.0,14.5098039216,21.9607843137,0200
16:45:6.509524,728,0.0,14.5098039216,21.9607843137,0200
16:45:6.758265,723,0.0,14.5098039216,22.3529411765,0200
16:45:6.988271,721,0.0,14.5098039216,22.3529411765,0200
16:45:7.217026,723,0.0,14.5098039216,22.3529411765,0200
16:45:7.494530,723,0.0,14.5098039216,22.3529411765,0200
16:45:7.773292,729,0.0,14.5098039216,22.7450980392,0200
16:45:8.8267,733,0.0,14.5098039216,22.7450980392,0200
16:45:8.270812,733,0.0,14.5098039216,22.7450980392,0200
16:45:8.499506,732,0.0,14.5098039216,22.7450980392,0200
16:45:8.730802,729,0.0,14.5098039216,22.3529411765,0200
16:45:8.978283,729,0.0,14.5098039216,22.3529411765,0200
16:45:9.228414,724,0.0,14.5098039216,22.3529411765,0200
16:45:9.439652,724,0.0,14.5098039216,22.7450980392,0200
16:45:9.687027,721,0.0,14.5098039216,22.7450980392,0200
16:45:9.920856,719,0.0,14.5098039216,22.7450980392,0200
16:45:10.180821,717,0.0,14.5098039216,22.7450980392,0200
16:45:10.408290,718,0.0,14.5098039216,22.7450980392,0200
16:45:10.658421,725,0.0,14.5098039216,22.7450980392,0200
16:45:10.912127,728,0.0,14.5098039216,23.5294117647,0200
16:45:11.194543,723,0.0,14.5098039216,23.9215686275,0200
16:45:11.448320,722,0.0,14.5098039216,23.5294117647,0200
16:45:11.678305,717,0.0,14.5098039216,23.5294117647,0200
16:45:11.928365,720,0.0,14.5098039216,22.7450980392,0200
16:45:12.161077,723,0.0,14.5098039216,22.7450980392,0200
16:45:12.419556,718,0.0,14.5098039216,22.7450980392,0200
16:45:12.640865,692,0.0,14.9019607843,22.7450980392,0200
16:45:12.865941,634,0.0,17.6470588235,32.9411764706,0400
16:45:13.118382,658,0.0,16.0784313725,45.8823529412,0400
16:45:13.370902,721,0.0,15.6862745098,41.568627451,0200
16:45:13.590853,771,0.0,15.2941176471,37.6470588235,0200
16:45:13.872164,752,0.0,15.2941176471,33.3333333333,0200
16:45:14.118381,741,0.0,15.2941176471,32.5490196078,0200
16:45:14.348368,747,0.0,15.2941176471,31.3725490196,0200
16:45:14.605827,749,0.0,15.2941176471,31.3725490196,0200
16:45:14.850858,749,0.0,15.2941176471,31.3725490196,0200
16:45:15.70826,746,0.0,15.2941176471,31.3725490196,0200
16:45:15.347132,752,0.621504039776,15.2941176471,31.3725490196,0200
16:45:15.598333,749,0.621504039776,15.2941176471,30.1960784314,0200
16:45:15.852152,756,0.621504039776,15.2941176471,29.0196078431,0200
16:45:16.127170,760,0.621504039776,15.2941176471,28.2352941176,0200
16:45:16.387118,750,0.621504039776,15.2941176471,28.2352941176,0200
16:45:16.638440,758,0.0,14.9019607843,27.8431372549,0200
16:45:16.893422,750,0.0,14.9019607843,27.0588235294,0200
16:45:17.144593,751,0.0,14.9019607843,27.0588235294,0200
16:45:17.393444,756,0.0,14.9019607843,26.6666666667,0200
16:45:17.673455,751,0.0,14.9019607843,25.8823529412,0200
16:45:17.973349,735,0.0,15.2941176471,25.4901960784,0200
16:45:18.225836,724,0.0,15.2941176471,26.2745098039,0200
16:45:18.503435,661,0.0,16.4705882353,28.6274509804,0200
16:45:18.750922,591,0.0,20.0,45.8823529412,0200
16:45:18.984663,682,0.0,18.0392156863,63.137254902,0200
16:45:19.262204,998,0.0,17.6470588235,47.0588235294,0200
16:45:19.509591,1214,0.0,17.2549019608,38.431372549,0200
16:45:19.738393,1262,0.0,16.0784313725,30.5882352941,0200
16:45:20.15887,1132,0.621504039776,15.6862745098,25.8823529412,0200
16:45:20.334685,822,1.24300807955,17.6470588235,30.5882352941,0200
16:45:20.585948,642,1.86451211933,19.2156862745,45.0980392157,0200
16:45:20.863405,633,1.86451211933,16.4705882353,51.7647058824,0200
16:45:21.110945,696,1.86451211933,16.0784313725,49.0196078431,0200
16:45:21.337145,691,2.48601615911,16.0784313725,45.0980392157,0200
16:45:21.598389,691,2.48601615911,15.6862745098,42.7450980392,0200
16:45:21.849673,688,2.48601615911,15.6862745098,40.0,0200
16:45:22.77142,699,2.48601615911,15.6862745098,38.8235294118,0200
16:45:22.355919,723,3.10752019888,15.6862745098,37.6470588235,0200
16:45:22.602327,753,3.10752019888,15.6862745098,37.2549019608,0200
16:45:22.830978,755,3.10752019888,15.6862745098,36.4705882353,0200
16:45:23.60891,787,3.10752019888,15.2941176471,34.5098039216,0200
16:45:23.282177,758,3.10752019888,15.2941176471,30.5882352941,0200
16:45:23.530981,811,3.10752019888,20.3921568627,41.9607843137,0200
16:45:23.764743,849,3.10752019888,17.6470588235,49.0196078431,0200
16:45:24.10902,905,3.72902423866,17.6470588235,47.0588235294,0200
16:45:24.268479,1003,3.72902423866,17.2549019608,41.1764705882,0200
16:45:24.518396,1061,4.35052827843,17.2549019608,36.4705882353,0200
16:45:24.774995,1043,4.97203231821,14.5098039216,28.2352941176,0400
16:45:25.26035,1003,4.97203231821,14.9019607843,23.5294117647,0200
16:45:25.280963,952,4.97203231821,14.9019607843,23.137254902,0200
16:45:25.538572,844,4.35052827843,21.1764705882,29.8039215686,0200
16:45:25.759714,706,4.35052827843,22.3529411765,63.5294117647,0200
16:45:26.12309,676,4.35052827843,23.137254902,83.137254902,0400
16:45:26.230947,745,4.35052827843,21.568627451,83.137254902,0400
16:45:26.459705,896,4.97203231821,21.1764705882,73.7254901961,0200
16:45:26.673416,1086,4.97203231821,20.0,62.7450980392,0200
16:45:26.923461,1240,4.97203231821,17.6470588235,47.4509803922,0400
16:45:27.172460,1278,5.59353635799,17.2549019608,36.862745098,0200
16:45:27.423472,1138,6.21504039776,17.2549019608,34.5098039216,0200
16:45:27.672257,923,6.21504039776,20.0,39.2156862745,0200
16:45:27.899700,737,6.21504039776,18.8235294118,59.6078431373,0400
16:45:28.152292,831,6.21504039776,17.6470588235,54.9019607843,0200
16:45:28.434721,870,6.83654443754,17.2549019608,49.4117647059,0200
16:45:28.681066,893,6.83654443754,17.2549019608,46.2745098039,0200
16:45:28.933456,849,6.83654443754,18.8235294118,47.4509803922,0200
16:45:29.179671,873,7.45804847732,17.6470588235,49.8039215686,0200
16:45:29.428514,893,7.45804847732,17.6470588235,47.8431372549,0200
16:45:29.679727,907,7.45804847732,18.0392156863,47.0588235294,0200
16:45:29.929744,926,7.45804847732,17.6470588235,45.4901960784,0200
16:45:30.179713,940,8.07955251709,17.6470588235,44.7058823529,0200
16:45:30.434847,954,8.07955251709,18.0392156863,43.5294117647,0200
16:45:30.735951,963,8.07955251709,18.0392156863,43.137254902,0200
16:45:30.961030,969,8.07955251709,18.0392156863,43.137254902,0200
16:45:31.189718,978,8.07955251709,18.0392156863,43.137254902,0200
16:45:31.420964,989,8.07955251709,17.6470588235,42.3529411765,0200
16:45:31.655972,999,8.07955251709,17.6470588235,41.568627451,0200
16:45:31.892231,1001,8.70105655687,17.2549019608,38.8235294118,0200
16:45:32.118573,1013,8.70105655687,16.0784313725,34.9019607843,0200
16:45:32.399796,1017,8.70105655687,16.0784313725,31.3725490196,0200
16:45:32.653494,1008,8.70105655687,15.6862745098,28.2352941176,0200
16:45:32.903467,1001,8.70105655687,15.6862745098,26.6666666667,0200
16:45:33.121109,1003,8.70105655687,15.6862745098,25.4901960784,0200
16:45:33.374757,987,8.70105655687,15.6862745098,24.7058823529,0200
16:45:33.621008,975,8.07955251709,15.6862745098,24.7058823529,0200
16:45:33.874766,958,8.07955251709,15.6862745098,24.7058823529,0200
16:45:34.154748,947,8.07955251709,15.6862745098,25.0980392157,0200
16:45:34.402371,935,8.07955251709,16.0784313725,26.2745098039,0200
16:45:34.623572,930,8.07955251709,16.0784313725,27.4509803922,0200
16:45:34.903528,921,8.07955251709,16.0784313725,29.0196078431,0200
16:45:35.152263,910,8.07955251709,16.0784313725,29.8039215686,0200
16:45:35.378716,901,7.45804847732,18.0392156863,31.3725490196,0200
16:45:35.628537,909,7.45804847732,17.2549019608,37.2549019608,0200
16:45:35.873538,903,7.45804847732,17.6470588235,38.8235294118,0200
16:45:36.126063,907,7.45804847732,17.6470588235,41.1764705882,0200
16:45:36.380984,913,7.45804847732,17.6470588235,41.1764705882,0200
16:45:36.629833,917,7.45804847732,17.6470588235,41.1764705882,0200
16:45:36.881099,936,8.07955251709,17.2549019608,40.3921568627,0200
16:45:37.154783,945,8.07955251709,17.2549019608,39.6078431373,0200
16:45:37.399819,947,8.07955251709,16.862745098,38.0392156863,0200
16:45:37.651010,946,8.07955251709,16.4705882353,35.2941176471,0200
16:45:37.906035,942,8.07955251709,16.0784313725,32.1568627451,0200
16:45:38.183701,938,8.07955251709,16.0784313725,30.9803921569,0200
16:45:38.436059,935,8.07955251709,16.0784313725,30.1960784314,0200
16:45:38.691028,921,8.07955251709,16.0784313725,30.1960784314,0200
16:45:38.912307,920,8.07955251709,16.0784313725,30.5882352941,0200
16:45:39.141181,923,8.07955251709,16.0784313725,30.9803921569,0200
16:45:39.371046,911,7.45804847732,16.4705882353,31.3725490196,0200
16:45:39.619797,898,7.45804847732,14.5098039216,29.4117647059,0200
16:45:39.871032,865,7.45804847732,14.5098039216,25.0980392157,0200
16:45:40.127288,843,7.45804847732,14.5098039216,23.137254902,0200
16:45:40.409794,783,7.45804847732,13.7254901961,20.0,0200
16:45:40.641029,741,6.83654443754,14.5098039216,19.2156862745,0200
16:45:40.896051,701,6.83654443754,14.5098039216,20.3921568627,0200
16:45:41.132271,681,6.83654443754,16.0784313725,24.3137254902,0200
16:45:41.359806,694,6.21504039776,14.9019607843,28.2352941176,0200
16:45:41.591033,710,5.59353635799,14.9019607843,28.2352941176,0200
16:45:41.811089,713,5.59353635799,14.9019607843,27.8431372549,0200
16:45:42.74931,726,4.97203231821,14.9019607843,26.6666666667,0200
16:45:42.354818,729,4.35052827843,14.9019607843,26.2745098039,0200
16:45:42.601213,735,3.72902423866,14.9019607843,26.6666666667,0200
16:45:42.831187,736,3.72902423866,14.9019607843,26.6666666667,0200
16:45:43.59829,721,3.72902423866,14.9019607843,27.0588235294,0200
16:45:43.311066,766,3.10752019888,14.9019607843,27.0588235294,0200
16:45:43.561053,748,3.10752019888,16.862745098,27.8431372549,0200
16:45:43.816151,748,3.10752019888,17.6470588235,44.7058823529,0200
16:45:44.59843,763,3.10752019888,17.2549019608,45.4901960784,0200
16:45:44.311191,828,3.10752019888,17.2549019608,44.7058823529,0200
16:45:44.587318,928,3.72902423866,17.2549019608,41.568627451,0200
16:45:44.829862,983,3.72902423866,16.0784313725,36.0784313725,0200
16:45:45.81083,1044,4.35052827843,15.6862745098,30.1960784314,0200
16:45:45.313564,1047,4.35052827843,15.2941176471,25.4901960784,0200
16:45:45.563607,1041,4.35052827843,14.9019607843,23.137254902,0200
16:45:45.782380,1015,4.35052827843,15.2941176471,22.3529411765,0200
16:45:46.23592,969,4.35052827843,14.5098039216,21.1764705882,0200
16:45:46.274839,922,4.35052827843,14.5098039216,20.0,0200
16:45:46.526375,882,4.35052827843,14.5098039216,19.2156862745,0200
16:45:46.806123,853,3.72902423866,14.1176470588,18.8235294118,0200
16:45:47.63893,835,3.72902423866,14.1176470588,18.8235294118,0200
16:45:47.327332,824,3.72902423866,14.1176470588,18.431372549,0200
16:45:47.582407,845,3.72902423866,14.5098039216,18.8235294118,0200
16:45:47.856075,894,3.72902423866,14.5098039216,19.2156862745,0200
16:45:48.103746,922,3.72902423866,15.2941176471,19.2156862745,0200
16:45:48.359958,1004,4.35052827843,15.6862745098,21.9607843137,0200
16:45:48.639872,1091,4.35052827843,14.9019607843,21.9607843137,0200
16:45:48.917424,1072,4.35052827843,14.5098039216,18.0392156863,0200
16:45:49.194853,998,4.97203231821,14.5098039216,17.2549019608,0200
16:45:49.442453,910,5.59353635799,14.5098039216,18.431372549,0200
16:45:49.703633,817,5.59353635799,14.5098039216,18.0392156863,0200
16:45:49.929859,718,6.21504039776,15.2941176471,21.1764705882,0200
16:45:50.179855,799,6.21504039776,14.9019607843,24.3137254902,0200
16:45:50.431239,804,6.83654443754,14.5098039216,23.137254902,0200
16:45:50.663676,833,6.83654443754,14.5098039216,22.3529411765,0200
16:45:50.916168,814,6.83654443754,14.5098039216,20.7843137255,0200
16:45:51.191094,839,6.83654443754,14.5098039216,20.3921568627,0200
16:45:51.446322,870,6.83654443754,14.5098039216,20.0,0200
16:45:51.727403,873,7.45804847732,14.5098039216,19.6078431373,0200
16:45:51.981206,877,7.45804847732,14.5098039216,19.2156862745,0200
16:45:52.232418,862,7.45804847732,14.5098039216,18.8235294118,0200
16:45:52.497403,861,7.45804847732,14.5098039216,18.8235294118,0200
16:45:52.749948,838,7.45804847732,14.5098039216,18.431372549,0200
16:45:53.2399,838,6.83654443754,14.1176470588,18.431372549,0200
16:45:53.251194,854,6.83654443754,14.1176470588,18.0392156863,0200
16:45:53.502400,825,6.83654443754,14.5098039216,18.431372549,0200
16:45:53.752389,799,6.83654443754,14.5098039216,18.0392156863,0200
16:45:54.1183,793,6.83654443754,14.5098039216,18.431372549,0200
16:45:54.251152,788,6.83654443754,14.5098039216,18.431372549,0200
16:45:54.479991,784,6.83654443754,14.5098039216,18.0392156863,0200
16:45:54.758644,711,6.83654443754,14.9019607843,20.7843137255,0200
16:45:55.21180,679,6.83654443754,15.6862745098,25.0980392157,0200
16:45:55.276169,698,6.83654443754,15.2941176471,28.6274509804,0200
16:45:55.521148,695,6.83654443754,14.9019607843,29.0196078431,0200
16:45:55.771144,694,6.21504039776,14.9019607843,29.0196078431,0200
16:45:56.25082,701,6.21504039776,14.9019607843,29.0196078431,0200
16:45:56.303663,727,5.59353635799,15.2941176471,29.0196078431,0200
16:45:56.533664,724,5.59353635799,15.2941176471,28.6274509804,0200
16:45:56.762413,728,5.59353635799,15.2941176471,28.2352941176,0200
16:45:57.12423,723,5.59353635799,15.2941176471,28.2352941176,0200
16:45:57.239979,704,5.59353635799,15.2941176471,27.8431372549,0200
16:45:57.491187,733,6.21504039776,18.8235294118,41.9607843137,0200
16:45:57.766340,763,6.21504039776,17.2549019608,46.2745098039,0200
16:45:58.17645,801,6.21504039776,18.0392156863,47.8431372549,0200
16:45:58.273686,855,6.83654443754,18.431372549,49.8039215686,0200
16:45:58.523645,894,6.83654443754,18.431372549,49.4117647059,0200
16:45:58.773679,953,8.07955251709,17.6470588235,46.6666666667,0200
16:45:59.2406,991,8.07955251709,17.6470588235,43.137254902,0200
16:45:59.252420,1027,8.70105655687,17.2549019608,38.431372549,0200
16:45:59.502444,1066,8.70105655687,17.2549019608,35.6862745098,0200
16:45:59.756187,1094,9.32256059664,17.2549019608,34.1176470588,0200
16:46:0.11190,1127,9.32256059664,17.6470588235,32.9411764706,0200
16:46:0.259995,1148,9.32256059664,18.431372549,34.1176470588,0200
16:46:0.513681,1167,9.94406463642,18.0392156863,35.2941176471,0200
16:46:0.772649,1204,9.94406463642,18.8235294118,36.0784313725,0200
16:46:1.1257,1233,10.5655686762,18.8235294118,37.6470588235,0200
16:46:1.272466,1260,10.5655686762,18.431372549,35.6862745098,0200
16:46:1.522435,1297,10.5655686762,18.431372549,34.5098039216,0200
16:46:1.771209,1328,11.187072716,18.0392156863,32.5490196078,0200
16:46:2.21179,1363,11.187072716,18.0392156863,30.9803921569,0200
16:46:2.271226,1405,11.8085767557,17.2549019608,28.2352941176,0200
16:46:2.535073,1410,11.8085767557,16.4705882353,25.8823529412,0200
16:46:2.786210,1432,12.4300807955,16.0784313725,21.1764705882,0200
16:46:3.41201,1446,12.4300807955,16.0784313725,19.6078431373,0200
16:46:3.291278,1450,12.4300807955,15.6862745098,18.431372549,0200
16:46:3.547455,1442,12.4300807955,15.6862745098,17.2549019608,0200
16:46:3.794988,1465,12.4300807955,14.9019607843,15.6862745098,0400
16:46:4.24972,1440,12.4300807955,14.9019607843,16.0784313725,0400
16:46:4.277474,1137,12.4300807955,14.5098039216,15.2941176471,0400
16:46:4.530023,1069,12.4300807955,14.1176470588,15.6862745098,0200
16:46:4.837447,941,12.4300807955,14.5098039216,16.0784313725,0200
16:46:5.103783,899,12.4300807955,14.5098039216,17.6470588235,0200
16:46:5.378732,1000,12.4300807955,14.1176470588,15.6862745098,0200
16:46:5.632484,976,12.4300807955,14.1176470588,15.2941176471,0200
16:46:5.863721,975,12.4300807955,17.6470588235,16.0784313725,0200
16:46:6.112803,989,12.4300807955,17.2549019608,29.0196078431,0200
16:46:6.383729,1040,12.4300807955,16.862745098,32.5490196078,0200
16:46:6.637516,1029,12.4300807955,17.2549019608,34.1176470588,0200
16:46:6.882504,1026,13.0515848353,17.2549019608,34.5098039216,0200
16:46:7.133760,1028,13.0515848353,17.6470588235,34.9019607843,0200
16:46:7.362484,1043,13.0515848353,17.2549019608,35.2941176471,0200
16:46:7.625139,1067,13.6730888751,17.2549019608,34.9019607843,0200
16:46:7.852487,1084,13.6730888751,17.6470588235,34.5098039216,0200
16:46:8.83829,1092,13.6730888751,17.6470588235,34.5098039216,0200
16:46:8.332679,1105,13.6730888751,17.6470588235,34.1176470588,0200
16:46:8.582708,1124,14.2945929149,17.6470588235,33.3333333333,0200
16:46:8.846255,1138,14.2945929149,17.2549019608,32.1568627451,0200
16:46:9.111454,1149,14.2945929149,16.4705882353,30.1960784314,0200
16:46:9.366255,1162,14.9160969546,16.4705882353,27.0588235294,0200
16:46:9.617499,1167,14.9160969546,16.4705882353,25.8823529412,0200
16:46:9.864969,1175,14.9160969546,16.0784313725,24.3137254902,0200
16:46:10.115026,1179,14.9160969546,16.4705882353,23.9215686275,0200
16:46:10.345016,1186,14.9160969546,16.4705882353,23.9215686275,0200
16:46:10.617636,1192,14.9160969546,16.4705882353,23.5294117647,0200
16:46:10.863876,1199,15.5376009944,16.0784313725,23.137254902,0200
16:46:11.117674,1209,15.5376009944,16.0784313725,22.3529411765,0200
16:46:11.365095,1216,15.5376009944,16.0784313725,21.1764705882,0200
16:46:11.622527,1217,15.5376009944,15.6862745098,20.3921568627,0200
16:46:11.876382,1219,15.5376009944,15.6862745098,19.6078431373,0200
16:46:12.126432,1222,15.5376009944,15.6862745098,19.2156862745,0200
16:46:12.376316,1215,15.5376009944,15.6862745098,18.8235294118,0200
16:46:12.625049,1222,15.5376009944,15.6862745098,18.431372549,0200
16:46:12.896307,1226,15.5376009944,15.2941176471,18.0392156863,0200
16:46:13.146287,1226,15.5376009944,14.9019607843,17.2549019608,0200
16:46:13.395094,1216,15.5376009944,15.2941176471,16.4705882353,0200
16:46:13.646284,1230,15.5376009944,15.2941176471,16.0784313725,0200
16:46:13.896284,1220,15.5376009944,14.9019607843,15.6862745098,0200
16:46:14.173817,1214,15.5376009944,14.9019607843,15.6862745098,0200
16:46:14.402512,1213,15.5376009944,16.0784313725,18.431372549,0200
16:46:14.651349,1218,15.5376009944,16.0784313725,20.0,0200
16:46:14.903769,1216,15.5376009944,16.4705882353,21.9607843137,0200
16:46:15.125179,1211,15.5376009944,16.4705882353,22.7450980392,0200
16:46:15.366312,1190,15.5376009944,16.4705882353,23.137254902,0200
16:46:15.616308,1180,14.9160969546,16.4705882353,23.5294117647,0200
16:46:15.866295,1178,14.9160969546,16.4705882353,23.9215686275,0200
16:46:16.92557,1166,14.9160969546,16.862745098,25.0980392157,0200
16:46:16.346325,1164,14.9160969546,19.6078431373,36.4705882353,0200
16:46:16.595063,1156,14.9160969546,18.0392156863,36.862745098,0200
16:46:16.823827,1158,14.9160969546,18.431372549,36.862745098,0200
16:46:17.77603,1156,14.9160969546,18.8235294118,39.6078431373,0200
16:46:17.323832,1152,14.9160969546,18.8235294118,40.7843137255,0200
16:46:17.573944,1150,14.9160969546,18.8235294118,40.7843137255,0200
16:46:17.827566,1151,14.9160969546,18.8235294118,41.1764705882,0200
16:46:18.74019,1147,14.9160969546,18.8235294118,41.1764705882,0200
16:46:18.302573,1145,14.9160969546,18.8235294118,41.568627451,0200
16:46:18.557592,1146,14.2945929149,18.431372549,41.1764705882,0200
16:46:18.806348,1140,14.2945929149,18.431372549,39.6078431373,0200
16:46:19.62703,1131,14.2945929149,17.6470588235,39.2156862745,0200
16:46:19.330170,1067,14.2945929149,14.1176470588,26.6666666667,0200
16:46:19.576357,966,14.2945929149,14.1176470588,21.568627451,0200
16:46:19.795096,898,13.6730888751,14.1176470588,18.8235294118,0200
16:46:20.47583,807,13.6730888751,14.1176470588,16.862745098,0200
16:46:20.293949,787,13.0515848353,14.1176470588,17.6470588235,0200
16:46:20.532564,755,13.0515848353,14.1176470588,18.0392156863,0200
16:46:20.765067,851,12.4300807955,13.7254901961,18.0392156863,0200
16:46:21.15074,966,11.8085767557,13.7254901961,16.0784313725,0200
16:46:21.243851,1049,10.5655686762,14.1176470588,14.5098039216,0200
16:46:21.500094,951,9.32256059664,14.1176470588,15.2941176471,0200
16:46:21.763845,898,8.07955251709,14.1176470588,16.4705882353,0200
16:46:22.13830,853,7.45804847732,14.1176470588,17.2549019608,0200
16:46:22.268846,809,7.45804847732,14.5098039216,17.6470588235,0200
16:46:22.513864,770,6.83654443754,14.9019607843,19.2156862745,0200
16:46:22.762667,736,6.21504039776,14.5098039216,21.1764705882,0200
16:46:23.25099,702,6.21504039776,14.9019607843,22.3529411765,0200
16:46:23.275099,695,5.59353635799,14.5098039216,23.137254902,0200
16:46:23.501410,629,5.59353635799,17.2549019608,29.0196078431,0200
16:46:23.753923,653,4.97203231821,17.6470588235,41.1764705882,0400
16:46:24.5118,618,4.97203231821,20.3921568627,58.431372549,0200
16:46:24.234076,626,4.97203231821,22.7450980392,76.0784313725,0400
16:46:24.540134,667,4.97203231821,23.5294117647,89.0196078431,0400
16:46:24.801370,695,5.59353635799,65.8823529412,97.6470588235,0400
16:46:25.52699,733,5.59353635799,43.9215686275,98.431372549,0400
16:46:25.331403,786,6.21504039776,21.9607843137,87.0588235294,0200
16:46:25.593857,827,6.83654443754,16.862745098,69.4117647059,0400
16:46:25.843907,839,6.83654443754,16.0784313725,52.9411764706,0400
16:46:26.72623,826,7.45804847732,15.2941176471,43.137254902,0400
